source,target,occurences
237920,10.1088/1475-7516/2012/03/019,643
237920,10.1002/prop.201000008,643
237920,10.1007/JHEP08(2011)028,643
237920,10.1103/PhysRevD.81.035015,643
237920,10.1088/1475-7516/2010/10/033,643
237920,10.1103/PhysRevD.84.066001,643
237920,10.1088/1475-7516/2010/04/004,643
237920,10.1103/PhysRevD.91.023004,643
237920,10.1016/j.nuclphysb.2013.10.015,643
237920,10.1016/j.nuclphysb.2010.02.010,643
237920,10.1063/1.3327549,643
237920,10.1140/epjc/s10052-010-1384-5,643
237920,10.1051/0004-6361/200913648,643
237920,10.1103/PhysRevD.80.083519,643
237920,10.1016/j.nuclphysb.2010.10.026,643
237920,10.1007/JHEP11(2012)139,643
237920,10.1088/1475-7516/2013/07/023,643
237920,10.1016/j.physletb.2010.03.025,643
237920,10.1088/1475-7516/2010/08/033,643
237920,10.1088/1475-7516/2011/01/024,643
237920,10.1142/S0217751X10050743,643
237920,10.1007/JHEP08(2012)001,643
237920,10.1088/1742-6596/203/1/012086,643
237920,10.1103/PhysRevD.82.065013,643
237920,10.1002/prop.201000047,643
237920,10.1103/PhysRevD.82.075014,643
237920,10.1016/j.physletb.2010.08.057,643
237920,10.1142/S0217751X1105124X,643
237920,10.1088/1475-7516/2012/01/031,643
237920,10.1007/JHEP03(2011)128,643
237920,10.1088/1475-7516/2010/07/023,643
237920,10.1007/JHEP02(2011)074,643
237920,10.1088/1742-6596/315/1/012028,643
237920,10.1103/PhysRevD.85.023511,643
237920,10.1007/10.1007/JHEP08(2013)069,643
237920,10.1103/PhysRevD.88.035022,643
237920,10.1142/S0218271810017378,643
237920,10.1103/PhysRevD.81.085004,643
237920,arXiv:1501.07803,643
237920,10.1007/JHEP10(2010)049,643
237920,10.1063/1.3264551,643
237920,10.1007/JHEP04(2012)126,643
237920,10.1016/j.physletb.2009.12.036,643
237920,10.1103/PhysRevD.83.041301,643
237920,10.1103/PhysRevD.86.056001,643
237920,10.1143/PTP.123.791,643
237920,10.1007/JHEP03(2012)061,643
237920,10.1088/1475-7516/2010/08/008,643
237920,10.1007/JHEP11(2011)136,643
237920,10.1088/1367-2630/12/7/075012,643
237920,10.1088/0264-9381/27/12/124009,643
237920,10.1007/jhep05(2010)065,643
237920,arXiv:1402.6677,643
237920,10.1007/JHEP06(2010)079,643
237920,10.1063/1.3327674,643
237920,10.1088/1475-7516/2010/03/007,643
237920,10.1007/JHEP05(2014)022,643
237920,10.1140/epja/i2011-11001-0,643
237920,10.1103/PhysRevD.88.016003,643
237920,10.3389/fphy.2013.00033/full,643
237920,10.1007/JHEP05(2011)116,643
237920,10.1103/PhysRevD.86.073012,643
237920,10.1007/JHEP11(2012)113,643
237920,10.1051/0004-6361/201116647,643
237920,10.1140/epjc/s10052-015-3816-8,643
237920,10.1007/jhep03(2010)010,643
237920,10.1007/JHEP10(2011)020,643
237920,10.1103/PhysRevD.82.103535,643
237920,10.1103/PhysRevD.87.123529,643
237920,10.1103/PhysRevD.82.063535,643
237920,10.1007/JHEP05(2010)100,643
237920,10.1063/1.3607971,643
237920,10.1007/jhep05(2011)120,643
237920,10.1007/JHEP04(2010)117,643
237920,10.1088/1742-6596/259/1/012065,643
237920,10.1016/j.physletb.2012.01.015,643
237920,10.1007/JHEP07(2012)153,643
237920,10.1103/PhysRevD.82.055008,643
237920,10.1007/jhep03(2012)046,643
237920,10.1007/JHEP07(2011)123,643
237920,10.1007/JHEP12(2012)045,643
237920,10.17863/CAM.26629,643
237920,10.1016/j.physletb.2010.02.001,643
237920,10.1007/JHEP03(2010)084,643
223404,10.1136/annrheumdis-2012-201517,257
223404,10.4049/jimmunol.1300684,257
223404,20205706,257
223404,10.1189/jlb.1211588,257
223404,10.1002/art.27616,257
223404,10.1136/ard.2010.132852,257
223404,10.1136/annrheumdis-2012-202218,257
223404,10.1002/prca.200800098,257
223404,10.1002/art.34318,257
223404,10.5167/uzh-25520,257
223404,10.1002/art.30285,257
223404,10.1186/ar4016,257
223404,10.1038/ejhg.2011.50,257
223404,22409963,257
223404,10.1016/j.imlet.2012.04.012,257
223404,10.1016/j.immuni.2013.10.009,257
223404,10.1136/annrheumdis-2012-202958,257
223404,10.1002/art.30634,257
223404,10.1002/jbmr.1816,257
223404,10.1002/eji.201546123,257
223404,10.1002/art.27395,257
223404,10.1002/art.34658,257
223404,10.1136/ard.2010.142109,257
223404,10.1007/s12035-013-8451-5,257
223404,10.1089/ars.2012.4569,257
223404,22529989,257
223404,10.1038/icb.2012.4,257
223404,PMC2925150,257
223404,10.1002/art.30375,257
223404,21737689,257
223404,10.1136/annrheumdis-2013-203223.13,257
223404,PMC4226996,257
223404,10.1002/art.27443,257
223404,10.1002/art.37805,257
223404,10.1002/art.33347,257
223404,10.1016/j.ajpath.2012.03.031,257
223404,10.1136/annrheumdis-2013-203565,257
223404,10.1136/annrheumdis-2012-202184,257
223404,PMC3446477,257
223404,PMC3865299,257
223404,25471696,257
223404,10.1002/jbmr.1702,257
223404,10.1136/annrheumdis-2011-200924,257
223404,10.5167/uzh-28729,257
223404,10.1002/art.30445,257
223404,27613874,257
223404,10.1002/eji.201040598,257
223404,10.1186/ar3466,257
223404,10.1002/wsbm.1179,257
223404,10.1136/ard.2010.138693,257
223404,10.1136/ard.2010.148957,257
223404,10.1002/eji.201242796,257
223404,10.1136/annrheumdis-2012-202377,257
223404,10.1136/ard.2010.143040,257
223404,10.1002/art.27567,257
223404,10.3389/fimmu.2012.00376,257
223404,22393124,257
223404,10.1002/art.38201,257
223404,10.1073/pnas.1314985110,257
223404,10.1093/rheumatology/ket212,257
223404,PMC3749101,257
223404,10.15252/emmm.201303541,257
223404,10.4049/jimmunol.1202800,257
223404,10.1002/art.37964,257
223404,10.1038/ejhg.2010.12,257
223404,10.1136/annrheumdis-2011-200205,257
223404,10.1172/JCI43964,257
223404,10.1002/art.27671,257
223404,10.1021/ja2038722,257
223404,10.1136/ard.2009.117341,257
223404,10.1089/ars.2010.3635,257
223404,10.1371/journal.ppat.1003167,257
223404,10.1136/ard.2010.135509,257
223404,10.1002/art.30281,257
223404,PMC3580587,257
223404,10.1136/ard.2010.142331,257
223404,10.1136/annrheumdis-2012-201519,257
223404,10.1182/blood-2008-08-174698,257
223404,10.1002/art.25059,257
223404,10.1038/nrrheum.2011.204,257
223404,23897768,257
223404,10.1073/pnas.1012016107,257
223404,10.1016/j.immuni.2013.10.004,257
223404,10.1136/annrheumdis-2013-203223.14,257
223404,PMC3317049,257
223404,10.1136/annrheumdis-2013-203375,257
223404,10.1136/annrheumdis-2013-203650,257
223404,21518801,257
223404,10.1136/ard.2011.150219,257
223404,10.1002/art.37938,257
223404,10.1136/annrheumdis-2012-201995,257
223404,10.1136/annrheumdis-2012-202850,257
223404,10.4049/jimmunol.0900327,257
223404,PMC6054937,257
223404,10.1002/art.38046,257
223404,10.1002/art.37797,257
223404,23710573,257
223404,23666928,257
223404,10.2337/dc12-0924,257
223404,10.1093/hmg/ddr510,257
223404,10.1002/eji.201141659,257
223404,10.1002/art.27535,257
223404,10.1186/s13075-015-0736-9,257
223404,10.1073/pnas.1322887111,257
223404,23164162,257
223404,10.1093/rheumatology/ket011,257
223404,10.1136/annrheumdis-2012-201491,257
223404,10.4049/jimmunol.1003487,257
223404,10.1172/JCI60975,257
223404,10.1002/art.25018,257
223404,10.1172/JCI45021,257
223404,10.5167/uzh-61487,257
223404,PMC4445798,257
223404,PMC3218918,257
223404,10.1136/annrheumdis-2012-201897,257
223404,10.1136/ard.2009.116384,257
223404,10.1186/ar3875,257
223404,10.1136/annrheumdis-2011-200421,257
223404,10.1016/j.metabol.2013.12.002,257
223404,10.1002/art.34379,257
223404,10.1002/art.37787,257
223404,10.1111/cei.12097,257
223404,10.1002/art.30273,257
223404,10.1136/ard.2011.153734,257
223404,10.1074/mcp.M110.004655,257
223404,10.1002/art.38237,257
223404,10.1002/eji.200939482,257
223404,10.3389/fimmu.2012.00277,257
223404,10.1038/nrrheum.2012.23,257
223404,10.1136/annrheumdis-2012-202907,257
223404,10.1136/annrheumdis-2011-200803,257
223404,10.1136/annrheumdis-2012-202349,257
223404,24534192,257
223404,22032620,257
223404,10.4049/jimmunol.1203074,257
223404,20682070,257
223404,10.1002/art.25036,257
223404,10.1038/mi.2010.89,257
223404,10.1002/art.24385,257
223404,10.1093/rheumatology/ker516,257
223404,10.1016/j.talanta.2013.02.018,257
223404,10.1136/annrheumdis-2011-200724,257
223404,10.1093/intimm/dxs039,257
223404,10.1182/blood-2009-09-245274,257
223404,10.1136/ard.2010.146506,257
223404,10.1186/ar3524,257
223404,10.1038/icb.2010.34,257
223404,22566911,257
223404,10.1002/art.34543,257
223404,10.1016/j.immuni.2011.08.014,257
223404,10.1136/annrheumdis-2013-203947,257
223404,10.1096/fj.12-208876,257
223404,10.5167/uzh-24458,257
223404,10.4049/jimmunol.1301623,257
223404,10.1136/annrheumdis-2012-202055,257
223404,10.1038/ng.874,257
223404,22566859,257
223404,10.2119/molmed.2015.00154,257
223404,10.1002/art.38016,257
223404,10.1016/j.jaut.2013.11.002,257
223404,10.1002/art.24661,257
223404,10.1016/S0140-6736(10)60826-4,257
223404,10.1038/nm.2050,257
223404,10.1002/art.27712,257
223404,10.1002/art.30611,257
223404,10.5167/uzh-52986,257
223404,PMC3329225,257
223404,10.1136/annrheumdis-2013-203276,257
223404,10.1136/annrheumdis-2013-203486,257
223404,10.1002/art.30409,257
223404,10.1002/art.30157,257
223404,10.1186/1471-2474-11-284,257
223404,10.1182/blood-2011-01-332106,257
223404,10.1002/art.30115,257
223404,10.1073/pnas.1019536108,257
223404,10.4049/jimmunol.0903841,257
223404,10.4049/jimmunol.1000960,257
223404,10.1136/annrheumdis-2012-202747,257
223404,10.1038/ni.2773,257
223404,10.1136/annrheumdis-2012-202264,257
223404,10.1186/ar4558,257
223404,10.1038/nm.3146,257
223404,10.1093/rheumatology/keq013,257
223404,10.1074/jbc.M111.251793,257
223404,10.1002/eji.201040498,257
223404,10.1002/eji.201242847,257
223404,10.1111/j.0105-2896.2009.00853.x,257
223404,10.1002/art.27692,257
223404,10.1073/pnas.1301480110,257
223404,10.1007/s00281-009-0195-y,257
223404,10.1002/art.33489,257
223404,10.1038/jid.2011.54,257
223404,10.1136/annrheumdis-2013-203221.5,257
223404,10.1002/art.27460,257
223404,10.1136/annrheumdis-2012-201484,257
223404,10.1177/0961203312443422,257
223404,PMC2822600,257
223404,10.1002/art.30100,257
223404,10.1136/annrheumdis-2012-201580,257
223404,10.4049/jimmunol.0901026,257
223404,10.1089/ars.2012.4734,257
223404,PMC3711367,257
223404,10.1073/pnas.1114465108,257
223404,10.1136/ard.2008.091116,257
223404,10.2174/138945009789735101,257
223404,10.1136/annrheumdis-2012-201906,257
223404,10.1021/ci200579f,257
223404,10.1186/1479-5876-9-S2-P5,257
223404,10.1186/ar3108,257
223404,10.1016/j.molimm.2010.08.017,257
223404,10.1136/annrheumdis-2012-201982,257
223404,10.1136/annrheumdis-2012-201559,257
223404,10.1136/annrheumdis-2012-201391,257
223404,10.1039/c003640d,257
223404,10.1016/j.amjmed.2010.01.024,257
223404,10.1002/art.30200,257
223404,10.3899/jrheum.121392,257
223404,10.1002/art.30413,257
223404,10.1186/1471-2172-14-34,257
223404,10.1007/s00018-012-1145-8,257
223404,10.1136/annrheumdis-2013-203566,257
223404,10.1002/art.27366,257
223404,PMC4298067,257
223404,10.4049/jimmunol.1102744,257
223404,10.1136/annrheumdis-2012-203130,257
223404,10.1136/annrheumdis-2011-200386,257
223404,10.1038/tp.2012.36,257
223404,10.1136/ard.2009.108456,257
223404,10.4049/jimmunol.1200312,257
223404,PMC3058040,257
223404,10.1136/annrheumdis-2011-201075,257
223404,10.1136/ard.2010.148262,257
223404,10.1093/intimm/dxs047,257
223404,10.4049/jimmunol.0901065,257
223404,10.1002/eji.201243178,257
223404,10.1016/j.immuni.2009.05.013,257
223404,10.1136/annrheumdis-2012-202628,257
223404,10.1002/art.27252,257
223404,10.1142/S0218339013500174,257
223404,10.1111/sji.12139,257
223404,10.1189/jlb.1010565,257
223404,10.1111/j.0105-2896.2009.00868.x,257
223404,10.1136/annrheumdis-2011-200315,257
223404,10.1111/j.1365-2362.2011.02556.x,257
223404,10.1002/eji.201041004,257
223404,20222952,257
223404,10.1136/annrheumdis-2011-200940,257
223404,10.1371/journal.pone.0031550,257
223404,10.1016/j.pharmthera.2011.05.002,257
223404,10.1096/fj.09-135160,257
223404,10.1002/eji.201040574,257
223404,10.1136/annrheumdis-2012-202297,257
223404,10.1002/art.34461,257
223404,10.1016/j.atherosclerosis.2011.06.020,257
223404,10.1136/annrheumdis-2012-201970,257
223404,10.1002/eji.201343617,257
223404,10.1007/s00296-011-2237-8,257
226716,10.1063/1.4891016,649
226716,10.1155/2010/479631,649
226716,10.1021/jp108744c,649
226716,10.1107/S174430911101013X,649
226716,10.1107/S1744309111013832,649
226716,10.1103/PhysRevB.85.020404,649
226716,10.1007/s11224-011-9926-5,649
226716,10.1074/jbc.M110.169862,649
226716,10.1103/PhysRevLett.105.216102,649
226716,10.1107/S1744309111003319,649
226716,10.1103/PhysRevB.81.235401,649
226716,10.1016/j.jms.2016.01.003,649
226716,10.1038/ncomms1109,649
226716,10.1002/adfm.201203355,649
226716,10.1021/cm101499x,649
226716,24207127,649
226716,10.1103/PhysRevB.92.045116,649
226716,10.1038/ncomms6237,649
226716,10.1016/j.ijms.2010.06.033,649
226716,10.14279/depositonce-5373,649
226716,10.1016/j.susc.2014.03.018,649
226716,10.1080/08957959.2011.560844,649
226716,10.7892/boris.39107,649
226716,10.3390/sym2021055,649
226716,10.1186/alzrt277,649
226716,10.1002/ADFM.201203355,649
226716,10.1039/C3NR03706A,649
226716,10.1088/1748-0221/8/01/C01005,649
226716,10.1140/epjd/e2017-80071-4,649
226716,10.1039/C5RA09417H,649
226716,10.1073/pnas.1300579110,649
226716,10.1021/jp9093468,649
226716,10.1038/srep40663,649
226716,10.1107/S1744309110030393,649
226716,10.1111/j.1742-4658.2011.08461.x,649
226716,10.1016/j.ssc.2013.12.028,649
226716,10.1088/1367-2630/13/12/123009,649
226716,10.1063/1.4816620,649
226716,10.1016/j.bbagen.2013.08.021,649
226716,10.3204/PHPPUBDB-24010,649
226716,10.1074/jbc.M112.432096,649
226716,22889878,649
226716,10.1016/j.jpowsour.2010.09.004,649
226716,10.1002/pola.25930/abstract,649
226716,10.1088/1742-6596/425/5/052027,649
226716,10.1016/j.nima.2011.04.006,649
226716,10.1039/C1CP22129A,649
226716,10.1016/j.solmat.2014.12.003,649
226716,10.1103/PhysRevA.85.052503,649
226716,10.1039/C1SM05103B,649
226716,10.1007/s00775-011-0781-z,649
226716,10.1103/PhysRevLett.109.267202,649
226716,23794790,649
226716,10.1039/c3ra41319e,649
226716,10.1107/S0909049511030688,649
226716,10.1016/j.jnoncrysol.2014.01.022,649
226716,10.3204/PUBDB-2017-05054,649
226716,22500761,649
226716,10.1039/c2ja30119a,649
226716,PMC3778322,649
226716,10.1103/PhysRevB.85.144508,649
226716,10.2478/s11534-010-0091-z,649
226716,24667677,649
226716,10.1103/PhysRevB.84.115131,649
226716,10.1039/c2dt31483e,649
226716,10.1103/PhysRevB.86.174114,649
226716,10.1016/j.physb.2015.08.032,649
226716,10.1002/anie.201006485,649
226716,10.1103/PhysRevA.96.013413,649
226716,21335640,649
226716,10.1016/j.bbrc.2013.04.021,649
226716,10.1107/S174430911100738X,649
226716,10.1088/0031-8949/89/04/044004,649
226716,10.1016/j.actamat.2014.07.029,649
226716,10.1371/journal.pone.0082555,649
226716,10.1016/j.str.2012.12.019,649
226716,10.1021/ja105099u,649
226716,PMC3302767,649
226716,10.1039/c0cp02133d,649
226716,23597312,649
226716,10.1021/acsami.7b16877,649
226716,10.1016/j.bbagen.2016.04.021,649
226716,10.1007/s11084-015-9413-x,649
226716,10.1149/2.005401jss,649
226716,20309468,649
226716,10.1073/pnas.1019698108,649
226716,10.1021/jp308614k,649
226716,10.1038/nphys1615,649
226716,10.1016/j.str.2011.10.012,649
226716,10.5167/uzh-107081,649
226716,10.1103/PhysRevB.84.045435,649
226716,10.1007/s00216-011-5488-z,649
226716,10.1016/j.jsb.2011.12.012,649
226716,10.1016/j.carbon.2011.05.035,649
226716,10.1016/j.chemphys.2012.08.009,649
226716,10.3389/feart.2015.00033,649
226716,10.1038/nature09901,649
226716,10.1021/cm400293j,649
226716,10.1103/PhysRevB.86.125106,649
226716,10.1021/acs.jpcc.5b07088,649
226716,10.1007/s10847-011-9990-x,649
226716,24126933,649
226716,10.1128/JB.00331-12,649
226716,10.1002/jms.2963,649
226716,10.1038/nmat2710,649
226716,10.1021/om4006774,649
226716,10.1016/j.chemphyslip.2011.12.011,649
226716,10.1016/j.msea.2014.07.040,649
226716,10.1063/1.4795428,649
226716,10.1063/1.3431009,649
226716,10.1103/PhysRevB.85.235439,649
226716,24365930,649
226716,10.1039/c2jm14757b,649
226716,10.3103/S1063457614040054,649
226716,10.1063/1.4983139,649
226716,10.1088/0031-8949/89/04/044006,649
226716,28809221,649
226716,10.1107/S1744309112052141,649
226716,10.1021/jp211749g,649
226716,10.1038/ncomms3132,649
226716,10.1080/00150193.2015.1058687,649
226716,10.1103/PhysRevLett.104.213001,649
226716,10.1002/pssa.201025626,649
226716,10.1103/PhysRevB.82.125450,649
226716,22902366,649
226716,10.1063/1.3552943,649
226716,10.2478/s11534-010-0108-7,649
226716,10.1063/1.4894762,649
226716,10.1103/PhysRevLett.109.127001,649
226716,10.1002/cphc.201300944,649
226716,10.1021/ja210499m,649
226716,10.1103/PhysRevB.83.045308,649
226716,10.1103/PhysRevB.84.045104,649
226716,10.1039/c1jm10492f,649
226716,10.1002/pssb.201000373,649
226716,10.1002/pssb.201200488,649
226716,PMC3558722,649
226716,10.1107/S1744309112033507,649
226716,10.1002/cphc.201601250/abstract,649
226716,10.1021/jp205011v,649
226716,10.1038/srep00057,649
226716,10.1107/S0909049510052040,649
226716,10.1107/S160057751401323X,649
226716,10.1103/PhysRevLett.108.186801,649
226716,10.1016/j.jms.2016.01.003,649
226716,10.1103/PhysRevLett.107.173401,649
226716,10.1088/0953-8984/26/2/025401,649
226716,PMC5949854,649
226716,10.1021/jp311066y,649
226716,21169686,649
226716,10.1016/j.elspec.2010.09.001,649
226716,10.1063/1.4764001,649
226716,10.1063/1.4742311,649
226716,10.1038/srep18523,649
226716,10.1002/anie.201307855,649
226716,10.1103/PhysRevB.88.155439,649
226716,10.1042/BJ20111659,649
226716,10.1007/s11244-011-9757-z,649
226716,10.1039/c2cp23432g,649
226716,10.1088/0031-8949/89/4/044013,649
226716,23478061,649
226716,10.1016/j.actamat.2013.10.036,649
226716,21056572,649
226716,10.1080/01411594.2012.745540,649
226716,10.1002/pola.26043,649
226716,10.1002/pssc.201300615,649
226716,10.1016/j.elspec.2010.07.003,649
226716,10.1116/1.3653986,649
226716,10.1021/jp209295f,649
226716,10.1063/1.4823737,649
226716,10.1073/pnas.1210688109,649
226716,10.1073/pnas.1118120109,649
226716,10.3204/DESY-2014-02485,649
226716,10.1103/PhysRevA.85.062703,649
226716,10.1016/j.matchemphys.2013.12.045,649
226716,10.1063/1.4743960,649
226716,10.1021/la1036772,649
226716,10.1039/c1cp22330e,649
226716,10.1007/s00775-013-0975-7,649
226716,10.1016/j.jlumin.2011.09.023,649
226716,10.1107/S0108768110050822,649
226716,10.1016/j.apsusc.2011.03.026,649
226716,10.1021/jp100851y,649
226716,10.1021/ac300842h,649
226716,10.1042/BJ20111742,649
226716,10.1088/0022-3727/45/2/025303,649
226716,10.1063/1.3562900,649
226716,10.1103/PhysRevB.86.115445,649
226716,10.1021/jp2089643,649
226716,10.1016/j.ssc.2010.09.027,649
226716,10.1016/j.jms.2013.09.007,649
226716,10.1063/1.3675445,649
226716,10.1063/1.3502471,649
226716,10.1107/S0021889810038264,649
226716,10.1007/s11051-010-0047-7,649
226716,10.1021/ja401359t,649
226716,10.1016/j.bpc.2014.03.002,649
226716,10.1080/00268976.2011.631056,649
226716,10.1016/j.jnoncrysol.2012.01.033,649
226716,10.1016/j.jssc.2013.03.007,649
226716,10.1103/PhysRevB.84.125449,649
226716,10.1021/jp1121257,649
226716,10.1016/j.tsf.2010.12.084,649
226716,10.1002/adem.201200231,649
226716,10.1016/j.elspec.2012.06.011,649
226716,10.1039/c1cp21091b,649
226716,10.1039/c0cp00317d,649
226716,10.1016/j.msea.2009.11.046,649
226716,10.1016/j.carbon.2013.03.014,649
226716,10.1039/c1em10104h,649
226716,10.1021/la1041053,649
226716,10.1039/c2ra01077a,649
226716,10.1016/j.aca.2012.03.013,649
226716,10.1039/c1cp20340a,649
226716,10.1016/j.elspec.2013.01.017,649
226716,10.1182/blood-2011-01-329532,649
226716,10.1039/c2an36393c,649
226716,10.1016/j.jcat.2011.11.014,649
226716,10.1021/jp202913y,649
226716,10.1016/j.plrev.2011.08.005,649
226716,10.1016/j.jms.2011.03.024,649
226716,10.1021/bi200395t,649
226716,10.1063/1.4737168,649
226716,10.1088/0953-4075/44/16/161002,649
226716,10.1021/jo400460x,649
226716,10.1080/09500839.2013.852284,649
226716,10.1063/1.3697967,649
226716,10.1002/cphc.201200810,649
226716,10.1103/PhysRevB.83.165433,649
226716,10.1016/j.sab.2010.11.002,649
226716,10.1111/j.1742-4658.2012.08691.x,649
226716,10.1007/s00216-011-5069-1,649
226716,10.1063/1.4750250,649
226716,10.1039/c3mt00158j,649
226716,10.1021/jp207864c,649
226716,10.1016/j.susc.2012.09.009,649
226716,10.1021/jp911069t,649
226716,10.1103/PhysRevB.84.165446,649
226716,10.1016/j.jnoncrysol.2010.11.107,649
226716,10.1103/PhysRevB.84.132202,649
226716,10.1016/j.febslet.2012.02.039,649
226716,10.1088/0953-8984/24/9/095006,649
226716,10.1021/jp407407t,649
226716,10.1088/0953-8984/23/21/215401,649
226716,10.1088/0953-4075/43/20/201002,649
226716,10.1016/j.cattod.2012.12.004,649
226716,10.1063/1.3662394,649
226716,10.4049/jimmunol.1200880,649
226716,10.1039/c1cp20747d,649
226716,10.1103/PhysRevE.82.051803,649
226716,10.1063/1.3602996,649
226716,10.1016/j.nimb.2011.11.024,649
226716,10.1103/PhysRevB.86.205317,649
226716,10.1039/c2cp42592k,649
226716,10.1002/adem.201000296,649
226716,10.1002/srin.201100113,649
226716,10.1016/j.intermet.2013.11.011,649
226716,10.1002/cphc.201000415,649
226716,10.1103/PhysRevA.87.032702,649
226716,10.1016/j.jms.2013.09.009,649
226716,10.1039/c1dt10142k,649
226716,10.1007/s00339-012-7490-5,649
226716,10.1016/j.nimb.2011.12.051,649
226716,10.1002/cphc.201201063,649
